review_id,sensitive_content,sensitive_content_list,sensitive_content_rating,sensitive_content_rating_reason,core_combat_mechanics_description,combat_satisfaction_rating,combat_satisfaction_rating_reason,strategic_tactical_depth_rating,strategic_tactical_depth_rating_reason,hero_team_setup_diversity_rating,hero_team_setup_diversity_rating_reason,game_progression_experience_rating,game_progression_experience_rating_reason,hero_leveling_path_openness_rating,hero_leveling_path_openness_rating_reason,game_mode_variety_rating,game_mode_variety_rating_reason,secondary_core_loop_description,secondary_core_loop_being_tycoon_crafting,secondary_core_loop_simplicity_rating,secondary_core_loop_simplicity_rating_reason,abundance_of_resources_earned_from_secondary_core_loop_rating,abundance_of_resources_earned_from_secondary_core_loop_rating_reason,ease_of_game_control_rating,ease_of_game_control_rating_reason,player_engagement_events_frequency_rating,player_engagement_events_frequency_rating_reason,player_engagement_events_diversity_rating,player_engagement_events_diversity_rating_reason,daily_weekly_missions_login_incentives_effectiveness_rating,daily_weekly_missions_login_incentives_effectiveness_rating_reason,new_content_and_meta_evolving_frequency_rating,new_content_and_meta_evolving_frequency_rating_reason,gacha_guarantee_mechanism,gacha_guarantee_mechanism_description,gacha_pull_price_reasonableness_rating,gacha_pull_price_reasonableness_rating_reason,availability_of_major_features_to_non_paying_user_rating,availability_of_major_features_to_non_paying_user_rating_reason,pressure_for_spending_rating,pressure_for_spending_rating_reason,abundance_and_meaningfulness_of_free_rewards_rating,abundance_and_meaningfulness_of_free_rewards_rating_reason,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating_reason,clarity_of_gameplay_explanation_by_the_tutorial_rating,clarity_of_gameplay_explanation_by_the_tutorial_rating_reason,polish_and_coherence_of_art_style_rating,polish_and_coherence_of_art_style_rating_reason,satisfaction_and_clarity_of_animation_rating,satisfaction_and_clarity_of_animation_rating_reason,quality_of_sound_effect_bgm_voice_rating,quality_of_sound_effect_bgm_voice_rating_reason,abundance_of_cooperative_social_function_rating,abundance_of_cooperative_social_function_rating_reason,abundance_of_competitive_social_function_rating,abundance_of_competitive_social_function_rating_reason,ip_integration_faithfulness_and_authenticity_rating,ip_integration_faithfulness_and_authenticity_rating_reason,depth_of_IP_integration_rating,depth_of_IP_integration_rating_reason,lightness_of_installation_file_rating,lightness_of_installation_file_rating_reason,ingame_downloading_experience_rating,ingame_downloading_experience_rating_reason
34569863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,"The review mentions issues with guild management and player retention, indicating a negative progression experience.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34884078,N/A,N/A,N/A,N/A,N/A,1,"The review states that the game is better than another game, indicating a positive level of satisfaction with the combat.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34825173,False,N/A,0,The review does not mention any sensitive content.,Turn-based combat where players need to manage their team's abilities and coordinate with teammates.,-1,The reviewer is dissatisfied with the inability to see teammates' stats during combat.,-1,The lack of visibility into teammates' stats limits strategic planning.,N/A,The review does not mention character or hero team setup diversity.,1,The reviewer appreciates the high probability of obtaining skills and equipment.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,1,The reviewer mentions that obtaining resources like spirit jade and ingots is relatively easy.,-1,The reviewer feels the game is stingy with rewards and lacks new gift codes.,-1,The reviewer mentions a lack of new gift codes and significant rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34543886,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,-2,The reviewer is dissatisfied with the high price of costumes.,N/A,The review does not mention the availability of features to non-paying users.,-2,The reviewer feels the game is overpriced and similar to another game in terms of monetization.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34529583,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,0,"The reviewer is neutral about spending pressure, mentioning a preference for non-pay-to-win elements.",N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34823385,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,-1,The reviewer is dissatisfied with the event planning and lack of clarity.,N/A,The review does not mention the diversity of player engagement events.,N/A,The review does not mention daily or weekly missions.,-1,The reviewer is dissatisfied with the event planning and lack of clarity.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,N/A,The review does not mention spending pressure.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34822723,False,N/A,0,The review does not mention any sensitive content.,Turn-based combat with different roles and skills for each class.,-2,The reviewer is very dissatisfied with the class balance and the lack of demand for their chosen class.,-2,The lack of demand for certain classes indicates poor balance and strategic depth.,-2,"The reviewer mentions a lack of demand for certain classes, indicating poor team setup diversity.",-2,The reviewer is very dissatisfied with the progression due to class imbalance.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,N/A,The review does not mention spending pressure.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34822666,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the introduction of costumes that add attributes.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34822389,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,N/A,The review does not mention spending pressure.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34822136,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,-1,The reviewer is dissatisfied with the monetization of events.,N/A,The review does not mention the diversity of player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,-1,The reviewer is dissatisfied with the monetization of events.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the monetization of events.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34822094,False,N/A,0,The review does not mention any sensitive content.,Turn-based combat with a focus on monetization through attributes.,-1,The reviewer is dissatisfied with the monetization of attributes.,-1,The monetization of attributes limits strategic depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the monetization of attributes.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
30397948,False,N/A,0,The review does not mention any sensitive content.,N/A,-2,The reviewer is very dissatisfied with the game's monetization and difficulty.,-2,The reviewer is very dissatisfied with the game's monetization and difficulty.,N/A,The review does not mention character or hero team setup diversity.,-2,The reviewer is very dissatisfied with the game's monetization and difficulty.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,-2,The reviewer is very dissatisfied with the game's monetization and difficulty.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34821877,False,N/A,0,The review does not mention any sensitive content.,Turn-based combat with a focus on monetization through attributes.,-1,The reviewer is dissatisfied with the monetization of attributes.,-1,The monetization of attributes limits strategic depth.,N/A,The review does not mention character or hero team setup diversity.,-1,The reviewer is dissatisfied with the monetization of attributes.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,-1,The reviewer is dissatisfied with the monetization of attributes.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the monetization of attributes.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34821777,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the introduction of costumes that add attributes.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34821581,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention combat satisfaction.,N/A,The review does not mention strategic or tactical depth.,N/A,The review does not mention character or hero team setup diversity.,N/A,The review does not mention game progression.,N/A,The review does not mention hero leveling paths.,N/A,The review does not mention game mode variety.,N/A,N/A,N/A,The review does not mention the secondary core loop.,N/A,The review does not mention resources from the secondary core loop.,N/A,The review does not mention game control.,N/A,The review does not mention player engagement events.,N/A,The review does not mention player engagement events.,N/A,The review does not mention daily or weekly missions.,N/A,The review does not mention new content or evolving game meta.,N/A,N/A,N/A,The review does not mention gacha pull prices.,N/A,The review does not mention the availability of features to non-paying users.,-1,The reviewer is dissatisfied with the monetization of events.,N/A,The review does not mention free rewards.,N/A,The review does not mention menus or UI interactions.,N/A,The review does not mention the tutorial.,N/A,The review does not mention the art style.,N/A,The review does not mention animations.,N/A,The review does not mention sound effects or music.,N/A,The review does not mention cooperative social functions.,N/A,The review does not mention competitive social functions.,N/A,The review does not mention IP integration.,N/A,The review does not mention IP integration.,N/A,The review does not mention the installation file size.,N/A,The review does not mention the in-game downloading experience.
34755907,N/A,N/A,N/A,N/A,The game uses a turn-based combat system.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34755436,N/A,N/A,N/A,N/A,"The game has a system for determining the end of battles, which affects pet development.",-1,The reviewer finds the system for determining the end of battles to be poor and affecting pet development negatively.,-1,The review suggests a lack of strategic depth as players are encouraged to use burst pets due to the combat system.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34754408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the modeling of a character to be inconsistent with its original artwork.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34752449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34750778,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the progression experience unsmooth due to level gates in main quests.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34750397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34749290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The reviewer enjoys the progression experience, finding it engaging and time-consuming in a positive way.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The reviewer finds the events to be varied and engaging, with active participation from guild members.",1,"The reviewer finds the events to be varied and engaging, with active participation from guild members.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The reviewer mentions that non-paying users can still enjoy the game and acquire resources.,0,The reviewer notes some pressure for spending due to auction house mechanics and resource scarcity.,0,The reviewer mentions that free rewards are available but may not be very meaningful.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,"The reviewer mentions active participation from guild members, indicating a good social environment.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34747971,N/A,N/A,N/A,N/A,N/A,0,"The reviewer finds the combat to be neither too much nor too little, but not relaxing.",N/A,N/A,N/A,N/A,0,The reviewer finds the progression to be time-consuming and not proportional to rewards.,N/A,N/A,0,The reviewer mentions that there are not too many or too few game modes.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,The reviewer finds the events to be frequent but not proportional to rewards.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The reviewer mentions that non-paying users can still enjoy the game.,0,The reviewer notes some pressure for spending due to auction house mechanics and resource scarcity.,-1,The reviewer finds the rewards from activities to be not proportional to the effort.,N/A,N/A,N/A,N/A,1,The reviewer finds the graphics and music to be good.,N/A,N/A,1,The reviewer finds the graphics and music to be good.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34747651,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the drop rates and treasure hunting to be disappointing.,N/A,N/A,N/A,N/A,-1,The reviewer finds the progression to be unsatisfactory due to low drop rates and resource scarcity.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the rewards from treasure hunting to be disappointing.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34746683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the progression experience unsatisfactory due to resource scarcity and reliance on luck.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the rewards to be scarce and reliant on luck.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34746337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the progression experience unsatisfactory due to resource scarcity and reliance on luck.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the spending pressure to be high due to the auction house mechanics and resource scarcity.,-1,The reviewer finds the rewards to be scarce and reliant on luck.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34745208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the game to be very laggy.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34744140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34740654,N/A,N/A,N/A,N/A,The game is a turn-based game without cross-server functionality.,-1,The reviewer finds the lack of cross-server functionality and the requirement to team up with players for certain activities to be frustrating.,N/A,N/A,N/A,N/A,-1,The reviewer finds the progression experience unsatisfactory due to the lack of cross-server functionality and the requirement to team up with players for certain activities.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1,The reviewer finds the lack of cross-server functionality and the requirement to team up with players for certain activities to be frustrating.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
