q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
32926538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eagerly waiting for the open beta of the turn-based game.
32919378,,,Turn-based card + MMORPG,2.0,The combination of turn-based card and MMORPG is innovative and successful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The combination of turn-based card and MMORPG is innovative and successful.
32918506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advice for new players to complete team dungeons early in the day.
32913018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noticed that official responses in the comments are serious and positive.
32883781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asking when the open beta will start.
32873092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hasn't played yet, eagerly waiting for the game to be available."
32870673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Initially found the game very fresh and engaging.
32869170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The game is convenient to play anytime, even during short breaks."
32867961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefers a specific pet for its excellent single-target damage.
32864977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feels bored without the game, eagerly waiting for its release."
32856586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Switched from a similar game, giving a 5-star rating."
32840845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The game is more fun with friends, less enjoyable alone."
32820260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hasn't participated in tests, but the game seems well-developed."
32818042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frustrated with the prolonged testing phase, suggesting later promotion."
32814168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Development plans are good, but some changes miss the mark."
32813044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unsure of the usefulness of certain characters, as most players focus on damage dealers."
32800225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Certain classes are more favored in dungeons, while others are less effective."
32798363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Curious about the role of a new class, asking for information."
32794008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regrets investing in a character that is only useful in early stages.
32792486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feels there are too few characters and limited variety in damage dealing.
32749597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Initially felt resources were insufficient, but later found them excessive."
32739450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to join a group after several days.
32723090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daily experience points seem insufficient, but double rewards later help."
32684816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enjoys playing the game as a development game.
32648570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joined the game at the start of the test, finding it slightly better than expected."
32647593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The art style is pleasing and fits personal taste.
32646085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feels currency is insufficient, especially for purchasing gems."
32642246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daily activities are repetitive, lacking new events."
32627174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waiting for the second season of the comic to be released.
32620272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enjoys the traditional Chinese style and interesting gameplay.
32619796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eagerly waiting for the open beta.
32605568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loves development games, enjoys the sense of progression."
32596882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excited for a traditional Chinese mobile game after a long time.
32582180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The game can be both grindy and relaxing, with daily tasks completed in teams."
32529191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enjoys the pet system and its evolution, reminiscent of past games."
32528543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A relaxing game, enjoys the theme."
32526082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopes the game maintains its fresh and cute style with Chinese elements.
27951516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Experiencing a long wait for the game.
32492553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urges for the game to go directly to open beta without further changes.
32484146,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"The game is friendly to low-spending and free players, with reasonable resource acquisition.",,,,,,,,,,,,,"The game is friendly to low-spending and free players, with reasonable resource acquisition."
32483623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feels that most classes are similar, hoping for more distinct styles."
32469232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enjoys the gameplay but prefers high freedom for exploration.
32467586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Participated in the test, hoping for exclusive titles or costumes in the open beta."
32466060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dislikes the equipment crafting system, feels it's a resource sink with little return."
32465395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appreciates the simple interface and easy-to-learn gameplay.
32449323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enjoys the vertical screen and cute characters, hoping for more content."
32448991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Had high expectations and was not disappointed, hoping for continued improvement."
32446359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attracted by the promotional video, enjoys pet development and diverse gameplay."
32445824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The game has rich gameplay, including development and gacha, with a cute art style."
32441971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prefers vertical screen as a unique feature, suggests optional horizontal mode."
32440993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks about full-screen effects and skins for characters.
32440265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Finds it inconvenient to give commands to teammates, suggesting better communication tools."
32439673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopes the game maintains its unique style and potential.
32429219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attracted by the game's style and relaxed environment, eagerly waiting for the open beta."
32429134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"First experience with turn-based games, hopes for unique features in the final version."
32428053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Played multiple tests, hoping for more content and better character balance."
32425822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Believes it's the best game tried in recent years, hoping it surpasses popular games."
32425012,,,战斗爆发不如龙宫和弈剑还有唐门,1.0,封印师被认为是关键人物，设计可爱,封印师的角色,1.0,封印师的角色被认为是关键人物,1,希望公测时增加服装和染色功能,,,1,希望有更多服装和染色功能,,,,,,,,,,,,,,,,,,,,,,,,,,,
32408077,,,爬塔,-1.0,爬塔难度过高,爬塔、月光宝盒任务,-1.0,爬塔难度过高,1,剧情和画面在线，地图丰富,,,,,游览地图和NPC互动,,1.0,地图上有丰富的探索内容,1.0,地图和NPC互动提供丰富体验,,,,,,,,,,,,,,,,,,,,,
32407658,,,,,,奶妈的辅助buff类,1.0,奶妈的角色偏向辅助buff类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32393749,,,,,,PVP和PVE加点分开,1.0,建议分开PVP和PVE加点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32392333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,每次热更新都有大量奖励,,,,,,,,,
32391604,,,,,,,,,1,玩法有趣，社交做得很好,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32348358,,,,,,,,,1,希望能获得喜欢的宠物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32260362,,,,,,,,,1,玩家活跃，世界频道热闹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32259846,,,,,,,,,1,喜欢与帮派成员互动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32204014,,,,,,,,,,,,,1,职业多样，组队时各职业都有作用,,,,,,,,,,,,,,,,,,,,,,,,,,,
32203644,,,,,,,,,1,社交性强，活动需要组队,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32192479,,,轻松休闲的回合制,2.0,喜欢轻松休闲的回合制风格,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32172281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,希望多一些兽类型的宝宝
32117864,,,,,,,,,,,,,,,,,,,,,,,True,涉及到抽的卡牌系统,-2.0,不喜欢抽卡模式,,,,,,,,,,,,,,,
32114845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,期待游戏上线
32034961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,不喜欢竖屏设计,,,
31963982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏需要改进的地方很多
31943323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏被认为是换皮的梦幻新诛仙
31919654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏被认为是梦幻的替代品
31849884,,,,,,,,,,,-2.0,宠物和职业平衡差,,,,,,,,,,,,,,,,,-2,游戏策划被认为不合理,,,,,,,-2.0,游戏特别费电,,,
31784168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,游戏产出不错，不充钱也能慢慢养成,,,,,-1.0,游戏特别费电,,,
30460833,,,,,,,,,,,-2.0,数据平衡差,,,,,,,,,,,,,,,,,-2,氪金点多，管理不当,,,,,,,,,,,
31726409,,,,,,,,,-1,游戏难度高，需要组队,,,,,,,,,,,,,,,,,-1,游戏需要氪金,,,,,,,,,,,,,
31721303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,逼氪严重,,,,,,,,,,,
31713912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,换皮游戏，氪金严重,,,,,,,,,,,
31710451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,氪金影响技能使用,,,,,,,,,,,
31696738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,竖屏设计不佳,-1,战斗速度慢，无倍速,
31353559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,游戏被认为是换皮游戏
31008517,,,,,The user is dissatisfied with the game's operations and maintenance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30958016,,,,,The user is critical of the game's marketing strategy and accuses it of being a reskin game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30949450,,,,,The user criticizes the game for being a reskin with poor combat graphics and accuses it of being a cash grab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30949450,,,,-2.0,"The user finds the combat graphics to be very poor, reminiscent of games from 3-4 years ago.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30905586,True,Cultural insensitivity,,,"The user finds the art style offensive, perceiving it as a cultural misrepresentation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30797455,,,,,The user finds the art style and gameplay enjoyable and is looking forward to future updates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30797455,,,,2.0,The user finds the gameplay enjoyable and the daily tasks not too time-consuming.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30797455,,,,,,,,,2,The user finds the progression reasonable with daily tasks and activities not being too difficult.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30763013,,,,,The user is frustrated with the pet leveling system and resource availability.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30763013,,,,,,,,,-2,The user finds the progression system frustrating due to the pet leveling mechanics and resource scarcity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30721149,,,,,The user finds the game enjoyable and has participated in multiple tests.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30721149,,,,,,,,,2,"The user finds the game enjoyable and has participated in multiple tests, indicating a positive progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30721149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user finds the rewards during the third test to be stingy.,,,,,,,,,
30682997,,,,,The user finds the game experience positive despite the content being limited and having bugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30682997,,,,,,,,,1,The user finds the game experience positive despite the content being limited and having bugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30613286,,,,,The user finds the gameplay satisfactory but feels the Tangmen faction lacks uniqueness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30613286,,,,,,,,,,,-1.0,The user feels the Tangmen faction lacks uniqueness and balance compared to other factions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532268,,,,,The user is dissatisfied with the pet nerf and feels disrespected by the developers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532268,,,,,,,,,,,-2.0,The user is dissatisfied with the pet nerf and feels it was not well-considered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30532268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user finds the compensation for the pet nerf inadequate and disrespectful.,,,,,,,,,
30500708,,,,,The user finds the game promising and hopes for reduced monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30433132,,,,,The user finds the game enjoyable and appreciates the simplified daily tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30433132,,,,,,,,,2,The user appreciates the simplified daily tasks and hopes this continues in the official release.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30433132,,,,,,,,,,,-1.0,The user finds the Dragon Palace's awakening skill to be underwhelming.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30386114,,,,,The user is frustrated by the inability to bring four companions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30357297,,,,,The user finds the vertical screen format acceptable and is curious about the official release date.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30312792,,,,,The user finds the game fun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30026720,,,,,The user suggests adding entertainment features and rewards to enhance player engagement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30026720,,,,,,,,,,,,,,,,,,,,,,,,,,,2,The user suggests adding entertainment features and rewards to enhance player engagement.,,,,,,,,,,,,,
30014599,,,,,The user is cautious about potential monetization but is willing to try the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29973528,,,,,The user is dissatisfied with the game being in vertical screen format.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29927423,,,,,The user is anxious about the iOS release.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28997053,,,,,The user finds the game to be heavily monetized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28997053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user finds the game to be heavily monetized.,,,,,,,,,,,
28927551,,,,,The user is critical of the game's monetization strategy and vertical screen format.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28927551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,The user is critical of the game's monetization strategy.,,,,,,,,,,,
28920087,,,,,The user is dissatisfied with the combat mechanics and visual focus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28920087,,,,-2.0,The user is dissatisfied with the combat mechanics and visual focus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28908014,,,,,"The user praises the game's art style, mechanics, and non-aggressive monetization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28908014,,,,2.0,"The user praises the game's art style, mechanics, and non-aggressive monetization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28837199,,,,,The user finds the game enjoyable with high quality and controlled monetization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28762398,,,,,The user is hopeful for a game that doesn't focus on monetization and repetitive content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28762398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The user is hopeful for a game that doesn't focus on monetization and repetitive content.,,,,,,,,,,,
28754017,,,,,The user is critical of the game and compares it to another game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28734820,,,,,The user hopes for a horizontal screen mode.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28479656,,,,,,,,,,,,,,,,,,,,,,,False,N/A,,,,,,,,,,,,,,,,,
28454097,,,,,,,,,,,,,,,挂机,False,,,,,,,,,,,,,,,,,,,,,,,,,
28364384,,,,,,,,,,,,,-1,Vertical screen design limits player base.,Turn-based combat,False,,,,,,,,,,,,,,,,,,,,,,,,,
28351159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Chang'an Fantasy,N/A,N/A,,,,,
28331869,,,Open-world capturing and nurturing of spirits,-1.0,Lack of unique features,,,,,,,,,,Nurturing spirits,False,,,,,,,,,,,,,,,,,,,,,,,,,
28148602,,,,,,,,,,,,,,,,,,,,,,,False,N/A,,,,,-1,Preference for buy-to-play model over continuous spending,,,,,,,,,,,
28147522,,,Turn-based combat,1.0,Nostalgic appeal for turn-based games,Resource management,1.0,Strategic use of resources for character development,1,Resource management allows for progression without waste,,,,,Resource exchange system,False,,,,,,,True,High-quality spirit guarantee,1.0,Ability to obtain high-quality spirits without spending,1,Non-paying users can progress comfortably,,,1,Free resources available through gameplay,,,,,,,,,
28032244,,,,,,,,,,,,,,,Map exploration,False,,,,,,,False,N/A,,,,,,,,,,,,,,,,,
27987563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Manga,N/A,N/A,,,,,
27937169,,,Turn-based combat,1.0,Preference for non-idle gameplay,,,,,,,,,,Pet capturing,False,,,,,,,,,,,,,,,,,,,,,,,,,
27918136,,,Turn-based combat with pet system,1.0,Unique characteristics for each spirit,,,,,,,,,,Character and equipment development,False,,,,,,,,,,,,,,,,,,,,,,,,,
27880292,,,,,,,,,,,1.0,Importance of class balance for game longevity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27785936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Tang Dynasty,N/A,N/A,,,,,
27747178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,N/A,N/A,N/A,,,,,
27739225,,,,,,,,,,,,,,,,,,,,,,,False,N/A,,,,,,,,,,,,,,,,,
27732863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Preference for non-grindy gameplay,,,,,,,,,,,
27644791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,Concerns about excessive monetization,,,,,,,,,,,
27572387,,,,,,,,,,,1.0,Importance of unique class features,,,,,,,,,,,,,,,,,-1,Preference for non-pay-to-win progression,,,,,,,,,,,
27540626,,,,,,,,,,,,,,,Life skills,False,,,,,,,,,,,,,,,,,,,,,,,,,
27521298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Manga,N/A,N/A,,,,,
27490601,,,,,,,,,,,,,,,Social interaction,False,,,,,,,,,,,,,,,,,,,,,,,,,
27310411,,,"Players become spirit masters to capture and control spirits, maintaining balance between humans and spirits.",2.0,"Players are tasked with capturing spirits and maintaining balance, which is engaging.","Capturing spirits, maintaining balance between humans and spirits.",2.0,The strategic element of capturing and controlling spirits adds depth.,2,The progression involves becoming a spirit master and capturing spirits.,,,2,Diverse spirits to capture and control offer varied team compositions.,,,,,,,,,,,,,,,,,,,,,,,,,,,
27195908,,,,,,,,,,,,,,,,,,,,,,,False,,-1.0,Concerns about the capture system being more exploitative than gacha.,,,,,-1,Concerns about the capture system being more exploitative than gacha.,,,,,,,,,
27050622,,,,,,"Character roles, race-specific skills, tactical support, and unique race abilities.",2.0,Detailed suggestions for race-specific skills and tactical support indicate depth.,,,,,,,,,,,,,,,,,-1.0,"Preference for non-gacha systems, suggesting buy-to-play and cosmetic monetization.",2,Suggestions for non-gacha monetization imply better access for non-paying users.,2,"Preference for cosmetic monetization, avoiding pay-to-win elements.",2,"Preference for non-gacha monetization, focusing on cosmetics.",,,,,,,,,
26890928,,,,,,,,,,,,,,,,,,,,,2.0,Active forum presence and frequent posts by developers indicate regular updates.,,,,,,,-2,Concerns about heavy monetization and the impact on game longevity.,,,,,,,,,,,
26789621,,,,,,,,,,,,,,,,,,,,,,,False,,2.0,Positive feedback for not having a gacha system.,,,,,,,,,,,,,,,
26739166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Willingness to spend for aesthetics, but not under pressure.",,,,,,,,,,,
26646048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Dislike for games with constant prompts to spend money.,,,,,,,,,,,
26594294,,,Capture system for spirits with progression through stages.,1.0,Capture and progression system adds interest.,"Capture system, progression through stages, spirit balance.",2.0,Capture and progression system adds strategic depth.,2,Capture and progression system provides a clear path.,2.0,Emphasis on balancing spirits for fair gameplay.,2,Diverse spirit types allow for varied team compositions.,,,,,,,,,False,,2.0,Capture system praised for not relying on gacha.,,,,,,,,,,,,,,,
26442957,,,Spirit capture system with various spirit types.,2.0,Capture system with diverse spirits is engaging.,"Spirit capture system, diverse spirit types.",2.0,Capture system with diverse spirits offers strategic depth.,,,,,2,Diverse spirit types allow for varied team compositions.,,,,,,,,,,,,,,,,,,,,,,,,,,,
26420989,,,,,"The user appreciates the game's storyline and setting, which allows players to smoothly enter an ancient Chang'an.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26397273,,,,,The user expresses affection for a character and hopes for further optimization of the character models.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26347143,,,,,"The user is attracted by the game's traditional Chinese art style, which they find very immersive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26338936,,,,,The user appreciates the Q-version character modeling and the detailed art style that matches the comic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26332819,,,,,The user praises the game's graphics and suggests bold innovations in trading to make the game popular.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287206,,,,,"The user hopes for the option to switch between landscape and portrait modes for battles, as they are accustomed to landscape turn-based games.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26263777,,,,,"The user believes the game is good based on leaks, appreciates the effort in features like spirit capture and free trading, and is willing to wait patiently.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26252268,,,,,"The user criticizes the game's font, especially the damage font and color scheme, and suggests improvements to avoid misunderstandings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26217464,,,,,The user hopes for balance in the spirit master system and suggests following the comic's storyline for early gameplay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26158647,,,,,The user finds the gameplay and art style exquisite but hopes the spirit cultivation aspect isn't too grindy for students with limited time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26125881,,,,,The user is looking forward to the game after seeing battle images and is an experienced turn-based player.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26121160,,,,,The user is generally okay with the game but cannot accept the human-faced beast bodies and hopes for changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26113684,,,,,"The user is excited about the art style and game setting, enjoys the spirit capture feature, and hopes for a good storyline.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26085081,,,,,The user is drawn to the traditional Chinese art style and believes the game will attract anime and story fans if it follows the comic's plot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26064427,,,,,The user is curious about the storyline's immersion and hopes to experience the friendship from the comic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26026380,,,,,"The user, a comic fan, finds the spirit master system well-replicated and is willing to give the game four stars for now.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25985558,,,,,The user feels that strategy and effort can help raise spirits but is concerned about the potential grind.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25967111,,,,,"The user hopes for features like capturing pets, trading with some restrictions, and faster pet leveling to allow players to train multiple pets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25910938,,,,,The user appreciates the turn-based gameplay with spirit capturing and praises the game's art.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25908742,,,,,The user is excited about the game's features like free trading and portrait mode but is concerned about excessive monetization prompts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25899216,,,,,"The user finds the art style appealing and appreciates the innovative spirit capturing feature, making the game worth anticipating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25882914,,,,,The user believes the game's focus on cultivation suits older players looking for a laid-back experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25855603,,,,,The user loves the traditional Chinese fantasy art style and appreciates the developers' willingness to listen to player feedback.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25835546,,,,,"The user expects the game to offer a mix of anime watching, gaming, and nurturing, rather than being a simple idle game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25823682,,,,,The user is excited about the art style and pet system but hopes pets aren't purely monetized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25804094,,,,,The user loves the cute art style but hopes for unique features in the turn-based gameplay to stand out in the market.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25750693,,,,,The user is attracted to the Tang Dynasty theme and finds the turn-based card gameplay appealing and not mentally taxing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25729030,,,,,The user suggests allowing free trading to enhance the game but acknowledges the potential increase in operational costs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25717804,,,回合制,2.0,用户喜欢回合制游戏和画风,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
