q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
35483814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35482005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35479487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34613056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35479243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35458131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35455323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35438047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35394887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35381963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35364070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35360666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34822389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34771441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34672206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34649749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34640481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34608193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34604963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34604776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34603073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34601287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34597941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34594768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34562169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34557702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34555608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34555586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34553464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34553296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34552711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34552117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34551378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34548431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34547999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34545515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34545221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34545207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34544633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34544475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34544328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34543091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34542871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34542866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34542344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34521179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34518659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34514654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34512838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34503831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34502959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34501372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34496410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34495866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34495467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34492249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34492057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34480005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34478957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34477376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34477334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34477039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34476899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34476427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34476102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34475865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34468751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34468716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34468261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34465792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23589123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34462205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34458018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34457107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34450496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34450437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34440810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34440378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34440221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34434196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34433933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34433089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34430410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34428386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34423129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34423110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34399858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34390437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34387550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34386660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34386304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34380837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34378938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34370499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34365824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34363903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34360580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34356673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34356613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34356509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34356074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34356052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34355954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34355827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34355564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34347677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34346399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34343271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34335396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34326979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34326499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34312635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34309051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34299559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34295102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34294947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34287869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34281404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34275284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34273484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34266051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34264289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34264063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34263770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33847595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34241516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34240467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34239344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34238219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34223537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34221350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34219318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34214945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34214440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34207461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34193878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34175716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34170769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
